mel_peak_name	sim_peak_name	mel_chr	mel_TSS_start	mel_TSS_end	mel_gene	mel_strand	mel_peak_start	mel_peak_end	mel_dist	sim_chr	sim_TSS_start	sim_TSS_end	sim_gene	sim_strand	sim_peak_start	sim_peak_end	sim_dist	mel_width	sim_width	per_diff
peak_5975	peak_7042	3L	17045025	17045038	FBgn0036696	-	17044554	17045126	0	Scf_3L	16621008	16621121	FBgn0184159	-	16620537	16621109	0	572	572	0.0
peak_5979	peak_7045	3L	17055612	17055677	FBgn0036698	+	17055421	17056183	0	Scf_3L	16631462	16631598	FBgn0186371	+	16631343	16632102	0	762	759	0.0039447731755424065
peak_5984	peak_7051	3L	17237831	17238212	FBgn0260943	-	17237650	17238906	0	Scf_3L	16806098	16806495	FBgn0184155	-	16805918	16807213	0	1256	1295	0.03057624460995688
peak_5986	peak_7057	3L	17339179	17339262	FBgn0036710	-	17338803	17339462	0	Scf_3L	16907738	16907821	FBgn0184149	-	16907365	16907968	0	659	603	0.08874801901743265
peak_5992	peak_7062	3L	17421353	17421514	FBgn0027660	-	17420869	17422080	0	Scf_3L	17010634	17010804	FBgn0184142	-	17010176	17011412	0	1211	1236	0.02043318348998774
peak_5994	peak_7064	3L	17427069	17427130	FBgn0053051	-	17426879	17427300	0	Scf_3L	17016395	17016491	FBgn0184139	-	17016205	17016612	0	421	407	0.033816425120772944
peak_5995	peak_7065	3L	17428745	17428836	FBgn0053052	-	17428205	17429557	0	Scf_3L	17018080	17018167	FBgn0184138	-	17017540	17018877	0	1352	1337	0.011156563778356266
peak_5996	peak_7066	3L	17432975	17433190	FBgn0042641	-	17432893	17433333	0	Scf_3L	17022326	17022556	FBgn0184136	-	17022247	17022686	0	440	439	0.0022753128555176336
peak_5998	peak_7068	3L	17465944	17466125	FBgn0036726	+	17465834	17466387	0	Scf_3L	17055334	17055503	FBgn0186384	+	17055212	17055763	0	553	551	0.0036231884057971015
peak_6000	peak_7072	3L	17487633	17487659	FBgn0036732	+	17486943	17487778	0	Scf_3L	17076558	17077767	FBgn0186389	+	17076376	17077209	0	835	833	0.002398081534772182
peak_6003	peak_7076	3L	17514297	17514467	FBgn0036734	+	17514179	17514758	0	Scf_3L	17103475	17103642	FBgn0186390	+	17103343	17103933	0	579	590	0.018819503849443968
peak_6010	peak_7084	3L	17557072	17557788	FBgn0025455	-	17563310	17564193	-5523	Scf_3L	17140572	17141285	FBgn0184128	-	17146968	17147836	-5684	883	868	0.017133066818960593
peak_6027	peak_7101	3L	17633448	17633739	FBgn0036742	+	17623773	17624360	-9089	Scf_3L	17217071	17217362	FBgn0186396	+	17207633	17208215	-8857	587	582	0.00855431993156544
peak_6028	peak_7102	3L	17644890	17645036	FBgn0004401	-	17644181	17645231	0	Scf_3L	17228481	17228654	FBgn0184123	-	17227755	17228798	0	1050	1043	0.006688963210702341
peak_6043	peak_7117	3L	17740726	17740824	FBgn0036749	+	17741989	17742962	1166	Scf_3L	17317112	17317553	FBgn0268850	+	17318718	17319657	1166	973	939	0.03556485355648536
peak_6046	peak_7121	3L	17804664	17804715	FBgn0036754	-	17804629	17804805	0	Scf_3L	17377697	17377741	FBgn0184108	-	17377662	17377827	0	176	165	0.06451612903225806
peak_6047	peak_7126	3L	17841383	17841427	FBgn0036759	-	17841009	17841791	0	Scf_3L	17413724	17413823	FBgn0184101	-	17413361	17414129	0	782	768	0.01806451612903226
peak_6048	peak_7127	3L	17843416	17843544	FBgn0036760	-	17843044	17843684	0	Scf_3L	17415649	17415772	FBgn0184100	-	17415274	17415915	0	640	641	0.00156128024980484
peak_6050	peak_7130	3L	17849726	17849879	FBgn0036763	+	17849634	17850192	0	Scf_3L	17422224	17422375	FBgn0083441	+	17422117	17422688	0	558	571	0.023029229406554472
peak_6051	peak_7131	3L	17856671	17856794	FBgn0036764	-	17856278	17856972	0	Scf_3L	17429202	17429310	FBgn0184098	-	17428796	17429494	0	694	698	0.005747126436781609
peak_6054	peak_7135	3L	17879095	17879248	FBgn0036765	+	17878777	17879061	-35	Scf_3L	17437290	17437435	FBgn0186408	+	17436973	17437252	-39	284	279	0.017761989342806393
peak_6059	peak_7140	3L	17912311	17912565	FBgn0036772	-	17913085	17913573	-521	Scf_3L	17470990	17471244	FBgn0184092	-	17471779	17472255	-536	488	476	0.024896265560165973
peak_6067	peak_7147	3L	17961068	17961814	FBgn0000568	-	17961434	17962031	0	Scf_3L	17517092	17517983	FBgn0184090	-	17517453	17518050	0	597	597	0.0
peak_6092	peak_7173	3L	18105580	18106149	FBgn0036773	-	18105301	18106375	0	Scf_3L	17653201	17653773	FBgn0184085	-	17652928	17653989	0	1074	1061	0.012177985948477752
peak_6093	peak_7174	3L	18106578	18106661	FBgn0036774	+	18106472	18107036	0	Scf_3L	17654191	17654273	FBgn0269632	+	17654095	17654650	0	564	555	0.0160857908847185
peak_6097	peak_7181	3L	18139401	18139788	FBgn0020300	+	18139104	18139519	0	Scf_3L	17687333	17687715	FBgn0186422	+	17687025	17687446	0	415	421	0.014354066985645933
peak_6104	peak_7192	3L	18185122	18185641	FBgn0003997	-	18185505	18186664	0	Scf_3L	17732635	17734157	FBgn0184082	-	17733026	17734128	0	1159	1102	0.05042016806722689
peak_6115	peak_7208	3L	18398235	18398435	FBgn0011706	-	18398152	18398880	0	Scf_3L	17946130	17946334	FBgn0184078	-	17946047	17946779	0	728	732	0.005479452054794521
peak_6138	peak_7239	3L	18673011	18673160	FBgn0042134	-	18671263	18671435	1577	Scf_3L	18199014	18199323	FBgn0184067	-	18197215	18197386	1629	172	171	0.0058309037900874635
peak_6142	peak_7245	3L	18683901	18684061	FBgn0036805	-	18683574	18684256	0	Scf_3L	18210291	18210478	FBgn0184064	-	18209964	18210627	0	682	663	0.02825278810408922
peak_6144	peak_7246	3L	18745855	18745902	FBgn0036811	+	18745737	18745935	0	Scf_3L	18264981	18265037	FBgn0186441	+	18264873	18265070	0	198	197	0.005063291139240506
peak_6153	peak_7255	3L	18800107	18801309	FBgn0001078	-	18799977	18801861	0	Scf_3L	18310530	18311741	FBgn0184059	-	18310399	18312298	0	1884	1899	0.007930214115781126
peak_6160	peak_7262	3L	18821172	18821249	FBgn0036815	+	18821089	18821637	0	Scf_3L	18331799	18331899	FBgn0186443	+	18331738	18332307	0	548	569	0.03760071620411817
peak_6161	peak_7263	3L	18822603	18822785	FBgn0000261	+	18822527	18823189	0	Scf_3L	18333336	18333513	FBgn0022505	+	18333231	18333910	0	662	679	0.02535421327367636
peak_6168	peak_7273	3L	18867770	18867879	FBgn0036819	+	18867648	18868060	0	Scf_3L	18380890	18380994	FBgn0186447	+	18380766	18381175	0	412	409	0.007308160779537149
peak_6169	peak_7274	3L	18869337	18869502	FBgn0036820	+	18869094	18869923	0	Scf_3L	18382318	18382396	FBgn0186449	+	18382181	18383008	0	829	827	0.0024154589371980675
peak_6170	peak_7275	3L	18870223	18870307	FBgn0085284	+	18870136	18870321	0	Scf_3L	18383328	18383404	FBgn0186450	+	18383238	18383421	0	185	183	0.010869565217391304
peak_6173	peak_7279	3L	18884801	18884845	FBgn0036821	-	18892401	18893085	-7557	Scf_3L	18397760	18397895	FBgn0184056	-	18405522	18406157	-7628	684	635	0.07429871114480667
peak_6175	peak_7281	3L	18898175	18898293	FBgn0036824	-	18895921	18897168	1008	Scf_3L	18411400	18411521	FBgn0184055	-	18409133	18410288	1113	1247	1155	0.07660283097418817
peak_6179	peak_7287	3L	18904794	18904930	FBgn0027057	-	18904856	18905011	0	Scf_3L	18418217	18418352	FBgn0184052	-	18418280	18418423	0	155	143	0.08053691275167785
peak_6182	peak_7293	3L	18989722	18989815	FBgn0085285	-	18989439	18990543	0	Scf_3L	18503101	18503194	FBgn0184046	-	18502820	18503932	0	1104	1112	0.007220216606498195
peak_6184	peak_7296	3L	18995493	18995809	FBgn0036837	-	19000324	19000433	-4516	Scf_3L	18508907	18509245	FBgn0184045	-	18513724	18513833	-4480	109	109	0.0
peak_6185	peak_7297	3L	19000520	19000608	FBgn0036838	-	19000536	19000771	0	Scf_3L	18513920	18514010	FBgn0184044	-	18513936	18514190	0	235	254	0.07770961145194274
peak_6189	peak_7303	3L	19044367	19045449	FBgn0002945	-	19044728	19045650	0	Scf_3L	18557006	18558107	FBgn0184042	-	18557394	18558302	0	922	908	0.015300546448087432
peak_6199	peak_7315	3L	19092669	19092809	FBgn0036846	+	19092475	19092714	0	Scf_3L	18651773	18651922	FBgn0186460	+	18651589	18651827	0	239	238	0.0041928721174004195
peak_6200	peak_7316	3L	19096142	19096217	FBgn0036847	-	19095886	19096318	0	Scf_3L	18654929	18655009	FBgn0184038	-	18654673	18655083	0	432	410	0.052256532066508314
peak_6201	peak_7317	3L	19097632	19097709	FBgn0036848	-	19097222	19098241	0	Scf_3L	18656357	18656454	FBgn0184037	-	18655961	18656993	0	1019	1032	0.012676743052169674
peak_6214	peak_7330	3L	19260532	19260679	FBgn0026630	-	19260112	19260824	0	Scf_3L	18811545	18811687	FBgn0184029	-	18811110	18811841	0	712	731	0.026334026334026334
peak_6215	peak_7331	3L	19261393	19261607	FBgn0260857	+	19261300	19262199	0	Scf_3L	18812565	18812774	FBgn0186465	+	18812468	18813349	0	899	881	0.020224719101123594
peak_6227	peak_7346	3L	19590478	19590524	FBgn0036889	-	19590249	19590787	0	Scf_3L	19132496	19132537	FBgn0184004	-	19132256	19132807	0	538	551	0.023875114784205693
peak_6232	peak_7354	3L	19635480	19635628	FBgn0036896	-	19632460	19633681	1800	Scf_3L	19177598	19177761	FBgn0183999	-	19174520	19175815	1784	1221	1295	0.058823529411764705
peak_6235	peak_7356	3L	19642667	19642816	FBgn0036897	-	19642358	19642923	0	Scf_3L	19184940	19185096	FBgn0183998	-	19184616	19185196	0	565	580	0.026200873362445413
peak_6237	peak_7358	3L	19649760	19649851	FBgn0022774	-	19649312	19650079	0	Scf_3L	19192134	19192220	FBgn0183996	-	19191694	19192445	0	767	751	0.021080368906455864
peak_6239	peak_7361	3L	19687235	19687353	FBgn0036900	-	19687054	19687586	0	Scf_3L	19229102	19229221	FBgn0183992	-	19228933	19229454	0	532	521	0.020892687559354226
peak_6248	peak_7373	3L	19815774	19815938	FBgn0023094	-	19815507	19816297	0	Scf_3L	19317293	19317476	FBgn0183982	-	19317024	19317815	0	790	791	0.001265022137887413
peak_6249	peak_7374	3L	19817752	19817790	FBgn0036911	-	19817318	19817888	0	Scf_3L	19319429	19319476	FBgn0183981	-	19318833	19319397	33	570	564	0.010582010582010581
peak_6251	peak_7378	3L	19834092	19834304	FBgn0003744	-	19834228	19834457	0	Scf_3L	19328167	19328415	FBgn0183980	-	19328303	19328530	0	229	227	0.008771929824561403
peak_6252	peak_7379	3L	19834669	19834800	FBgn0052221	+	19834563	19834914	0	Scf_3L	19328542	19328852	FBgn0186504	+	19328620	19328966	0	351	346	0.014347202295552367
peak_6254	peak_7381	3L	19848164	19848353	FBgn0020389	+	19847460	19848339	0	Scf_3L	19341875	19342407	FBgn0186506	+	19341506	19342393	0	879	887	0.009060022650056626
peak_6262	peak_7393	3L	19909246	19909410	FBgn0014037	-	19906634	19907655	1592	Scf_3L	19394744	19394762	FBgn0084820	-	19392228	19393256	1489	1021	1028	0.006832601268911664
peak_6266	peak_7398	3L	19924942	19925060	FBgn0036919	+	19924788	19925415	0	Scf_3L	19409799	19409960	FBgn0186512	+	19409678	19410314	0	627	636	0.014251781472684086
peak_6274	peak_7403	3L	19979762	19979812	FBgn0036922	-	19979400	19979933	0	Scf_3L	19464257	19464334	FBgn0183973	-	19463903	19464437	0	533	534	0.0018744142455482662
peak_6276	peak_7405	3L	20001087	20001166	FBgn0036928	+	20000967	20002125	0	Scf_3L	19485316	19485490	FBgn0186521	+	19485294	19486558	0	1158	1264	0.0875309661436829
peak_6278	peak_7407	3L	20006583	20006653	FBgn0261574	+	20006251	20007344	0	Scf_3L	19490790	19490925	FBgn0186524	+	19490555	19491641	0	1093	1086	0.006424965580541533
peak_6279	peak_7408	3L	20028952	20029020	FBgn0036932	-	20028550	20029129	0	Scf_3L	19513141	19513216	FBgn0183965	-	19512749	19513322	0	579	573	0.010416666666666666
peak_6280	peak_7410	3L	20088869	20089007	FBgn0036934	-	20088659	20089316	0	Scf_3L	19577990	19578442	FBgn0183964	-	19578133	19578768	0	657	635	0.034055727554179564
peak_6282	peak_7413	3L	20129180	20129308	FBgn0005198	+	20129091	20129584	0	Scf_3L	19610533	19610677	FBgn0186527	+	19610461	19610953	0	493	492	0.0020304568527918783
peak_6285	peak_7417	3L	20188521	20188614	FBgn0036945	+	20185921	20186981	-1541	Scf_3L	19669918	19670027	FBgn0186530	+	19667251	19668294	-1625	1060	1043	0.016167379933428434
peak_6287	peak_7419	3L	20226380	20226815	FBgn0260397	+	20226068	20226655	0	Scf_3L	19701926	19702363	FBgn0186534	+	19701631	19702216	0	587	585	0.0034129692832764505
peak_6291	peak_7423	3L	20242505	20242667	FBgn0024814	+	20242426	20242973	0	Scf_3L	19718398	19718555	FBgn0186536	+	19718317	19718861	0	547	544	0.005499541704857928
peak_6294	peak_7424	3L	20296900	20296971	FBgn0036964	-	20296914	20297067	0	Scf_3L	19771576	19771674	FBgn0183939	-	19771590	19771743	0	153	153	0.0
peak_6297	peak_7427	3L	20313631	20313792	FBgn0250791	+	20313245	20314340	0	Scf_3L	19788202	19788358	FBgn0186545	+	19787791	19788908	0	1095	1117	0.019891500904159132
peak_6299	peak_7429	3L	20347909	20347942	FBgn0036973	-	20347666	20348078	0	Scf_3L	19808078	19808153	FBgn0183936	-	19807835	19808246	0	412	411	0.002430133657351154
peak_6300	peak_7430	3L	20348354	20348385	FBgn0036974	+	20348210	20349748	0	Scf_3L	19808530	19808821	FBgn0186548	+	19808382	19809899	0	1538	1517	0.013747954173486088
peak_6310	peak_7440	3L	20401255	20401609	FBgn0028978	-	20401135	20402015	0	Scf_3L	19861430	19861784	FBgn0183930	-	19861314	19862199	0	880	885	0.0056657223796034
peak_6312	peak_7445	3L	20430363	20430475	FBgn0036988	-	20430028	20430599	0	Scf_3L	19890753	19890866	FBgn0183924	-	19890425	19890988	0	571	563	0.014109347442680775
peak_6315	peak_7448	3L	20452672	20452864	FBgn0036994	-	20452418	20452988	0	Scf_3L	19913065	19913257	FBgn0183920	-	19912811	19913372	0	570	561	0.015915119363395226
peak_6328	peak_7464	3L	20509899	20509960	FBgn0052425	+	20509668	20510086	0	Scf_3L	19963129	19963144	FBgn0186569	+	19963022	19963440	0	418	418	0.0
peak_6331	peak_7467	3L	20519007	20519393	FBgn0037007	-	20518325	20519553	0	Scf_3L	19972333	19972717	FBgn0183916	-	19971629	19972877	0	1228	1248	0.01615508885298869
peak_6334	peak_7469	3L	20525826	20526174	FBgn0287585	-	20525720	20526326	0	Scf_3L	19980252	19980685	FBgn0183914	-	19980146	19980763	0	606	617	0.017988552739165987
peak_6335	peak_7470	3L	20526575	20526653	FBgn0037011	+	20526432	20526873	0	Scf_3L	19981023	19981111	FBgn0186571	+	19980904	19981330	0	441	426	0.03460207612456748
peak_6341	peak_7480	3L	20730590	20730870	FBgn0037016	+	20729816	20731110	0	Scf_3L	20184447	20184689	FBgn0186576	+	20183601	20184928	0	1294	1327	0.02518122853872568
peak_6348	peak_7487	3L	20786028	20786197	FBgn0037021	-	20785043	20786320	0	Scf_3L	20239035	20239200	FBgn0183900	-	20238054	20239326	0	1277	1272	0.003923107100823852
peak_6349	peak_7488	3L	20788102	20788137	FBgn0037022	-	20787834	20788224	0	Scf_3L	20241082	20241194	FBgn0183899	-	20240814	20241201	0	390	387	0.007722007722007722
peak_6351	peak_7491	3L	20808977	20809247	FBgn0037026	-	20808989	20809357	0	Scf_3L	20261940	20262210	FBgn0183896	-	20261952	20262320	0	368	368	0.0
peak_6352	peak_7492	3L	20809668	20809802	FBgn0037027	+	20809565	20810091	0	Scf_3L	20262638	20262764	FBgn0186583	+	20262527	20263055	0	526	528	0.003795066413662239
peak_6354	peak_7494	3L	20816117	20816659	FBgn0259243	+	20816292	20816652	0	Scf_3L	20269125	20269678	FBgn0186586	+	20269292	20269671	0	360	379	0.05142083897158322
peak_6358	peak_7498	3L	20837487	20838381	FBgn0040636	+	20836934	20839309	0	Scf_3L	20287385	20288304	FBgn0186588	+	20286831	20289235	0	2375	2404	0.01213643021552626
peak_6359	peak_7499	3L	20841464	20841576	FBgn0027055	-	20841105	20841731	0	Scf_3L	20291403	20291510	FBgn0183893	-	20291044	20291680	0	626	636	0.01584786053882726
peak_6360	peak_7500	3L	20841986	20842050	FBgn0037031	+	20841915	20842279	0	Scf_3L	20291692	20291919	FBgn0186589	+	20291782	20292148	0	364	366	0.005479452054794521
peak_6363	peak_7506	3L	20949301	20949512	FBgn0011591	-	20949072	20950205	0	Scf_3L	20401668	20401876	FBgn0269352	-	20401439	20402625	0	1133	1186	0.04570935748167314
peak_6375	peak_7518	3L	21027914	21028307	FBgn0037044	+	21027797	21028284	0	Scf_3L	20472152	20472535	FBgn0186598	+	20472026	20472512	0	487	486	0.0020554984583761563
peak_6376	peak_7519	3L	21031249	21031360	FBgn0037045	-	21031270	21031456	0	Scf_3L	20475432	20475617	FBgn0183883	-	20475453	20475637	0	186	184	0.010810810810810811
peak_6377	peak_7520	3L	21031824	21031888	FBgn0028402	+	21031690	21032095	0	Scf_3L	20475986	20476075	FBgn0186599	+	20475884	20476282	0	405	398	0.017434620174346202
peak_6378	peak_7521	3L	21034192	21034203	FBgn0037046	-	21034164	21034980	0	Scf_3L	20478373	20478438	FBgn0183882	-	20478348	20479202	0	816	854	0.045508982035928146
peak_6385	peak_7527	3L	21058831	21059071	FBgn0026179	+	21058562	21059009	0	Scf_3L	20502986	20503537	FBgn0186604	+	20503014	20503466	0	447	452	0.011123470522803115
peak_6392	peak_7538	3L	21130804	21131159	FBgn0020294	-	21130691	21131459	0	Scf_3L	20575884	20576244	FBgn0183881	-	20575769	20576519	0	768	750	0.023715415019762844
peak_6393	peak_7539	3L	21135877	21136052	FBgn0037051	-	21135492	21136284	0	Scf_3L	20581268	20581713	FBgn0183880	-	20580882	20581670	0	792	788	0.005063291139240506
peak_6396	peak_7544	3L	21175780	21176528	FBgn0021760	+	21175479	21176771	0	Scf_3L	20616440	20617214	FBgn0186610	+	20616151	20617460	0	1292	1309	0.013071895424836602
peak_6409	peak_7556	3L	21267859	21267965	FBgn0037063	-	21267701	21268289	0	Scf_3L	20702728	20702738	FBgn0183869	-	20702133	20702720	9	588	587	0.001702127659574468
peak_6411	peak_7558	3L	21279785	21279981	FBgn0012034	-	21279893	21280677	0	Scf_3L	20714638	20715265	FBgn0183867	-	20714748	20715526	0	784	778	0.0076824583866837385
peak_6412	peak_7560	3L	21286098	21286436	FBgn0259785	+	21285636	21286762	0	Scf_3L	20720912	20721270	FBgn0186618	+	20720477	20721596	0	1126	1119	0.0062360801781737195
peak_6414	peak_7562	3L	21317910	21318020	FBgn0003042	-	21317421	21318207	0	Scf_3L	20743718	20743826	FBgn0183861	-	20743235	20744015	0	786	780	0.007662835249042145
peak_6415	peak_7563	3L	21335214	21335322	FBgn0037073	+	21334864	21335706	0	Scf_3L	20761413	20761509	FBgn0186624	+	20761056	20761891	0	842	835	0.008348240906380441
peak_6419	peak_7567	3L	21349041	21349288	FBgn0037076	-	21348797	21349596	0	Scf_3L	20775222	20775464	FBgn0183859	-	20774978	20775777	0	799	799	0.0
peak_6421	peak_7569	3L	21382500	21383084	FBgn0261258	+	21382284	21382805	0	Scf_3L	20795577	20796157	FBgn0186629	+	20795342	20795875	0	521	533	0.022770398481973434
peak_6424	peak_7572	3L	21427789	21428058	FBgn0053288	+	21428336	21429601	279	Scf_3L	20841411	20841715	FBgn0186630	+	20841387	20842628	0	1265	1241	0.019154030327214685
peak_6427	peak_7575	3L	21445833	21446023	FBgn0267849	+	21445668	21446498	0	Scf_3L	20858456	20858645	FBgn0186634	+	20858280	20859135	0	830	855	0.02967359050445104
peak_6432	peak_7579	3L	21493082	21493184	FBgn0037087	+	21493016	21493162	0	Scf_3L	20902172	20902270	FBgn0186636	+	20902104	20902248	0	146	144	0.013793103448275862
peak_6433	peak_7580	3L	21497290	21497494	FBgn0015239	-	21493260	21493401	3890	Scf_3L	20906364	20906569	FBgn0183851	-	20902346	20902487	3878	141	141	0.0
peak_6439	peak_7589	3L	21523185	21523229	FBgn0037094	+	21523051	21523769	0	Scf_3L	20931200	20931239	FBgn0186640	+	20931069	20931778	0	718	709	0.012613875262789068
peak_6440	peak_7590	3L	21533566	21533713	FBgn0029152	-	21533220	21533854	0	Scf_3L	20941554	20941691	FBgn0183847	-	20941206	20941837	0	634	631	0.0047430830039525695
peak_6441	peak_7591	3L	21537065	21537112	FBgn0015283	+	21536918	21537501	0	Scf_3L	20945020	20945106	FBgn0186642	+	20944920	20945496	0	583	576	0.012079378774805867
peak_6442	peak_7592	3L	21539354	21539447	FBgn0263911	-	21538962	21539574	0	Scf_3L	20947384	20947476	FBgn0085958	-	20946988	20947594	0	612	606	0.009852216748768473
peak_6443	peak_7593	3L	21539861	21539987	FBgn0028663	+	21539756	21540334	0	Scf_3L	20948016	20948153	FBgn0186643	+	20947916	20948537	0	578	621	0.07172643869891576
peak_6447	peak_7597	3L	21574556	21574626	FBgn0052441	+	21574384	21575023	0	Scf_3L	20983451	20983546	FBgn0189199	+	20983309	20983943	0	639	634	0.007855459544383346
peak_6450	peak_7600	3L	21626265	21626358	FBgn0037108	+	21626126	21626813	0	Scf_3L	21035485	21035579	FBgn0186651	+	21035347	21036024	0	687	677	0.01466275659824047
peak_6451	peak_7601	3L	21634295	21634446	FBgn0037109	-	21633973	21634605	0	Scf_3L	21043481	21043635	FBgn0183838	-	21043169	21043769	0	632	600	0.05194805194805195
peak_6452	peak_7602	3L	21635304	21635384	FBgn0037110	+	21635221	21635811	0	Scf_3L	21044400	21044481	FBgn0186653	+	21044335	21044899	0	590	564	0.045060658578856154
peak_6458	peak_7608	3L	21684018	21684042	FBgn0261059	-	21683450	21684899	0	Scf_3L	21093135	21093235	FBgn0269681	-	21092739	21094237	0	1449	1498	0.0332541567695962
peak_6463	peak_7613	3L	21821996	21822005	FBgn0022936	+	21821810	21822387	0	Scf_3L	21229033	21229075	FBgn0186674	+	21228887	21229457	0	577	570	0.012205754141238012
peak_6465	peak_7616	3L	21824964	21825037	FBgn0037135	+	21824654	21825430	0	Scf_3L	21231838	21232148	FBgn0186677	+	21231701	21232541	0	776	840	0.07920792079207921
peak_6466	peak_7617	3L	21828169	21828195	FBgn0052448	-	21827934	21828332	0	Scf_3L	21235280	21235442	FBgn0183822	-	21235045	21235466	0	398	421	0.05616605616605617
peak_6468	peak_7620	3L	21832773	21832878	FBgn0037137	+	21832552	21833079	0	Scf_3L	21240504	21240616	FBgn0189200	+	21240286	21240815	0	527	529	0.003787878787878788
peak_6469	peak_7621	3L	21841230	21841356	FBgn0037138	-	21839759	21841503	0	Scf_3L	21248818	21248925	FBgn0189108	-	21247406	21249086	0	1744	1680	0.037383177570093455
peak_6470	peak_7622	3L	21879576	21879941	FBgn0262737	+	21879084	21880910	0	Scf_3L	21288202	21288551	FBgn0189201	+	21287779	21289454	0	1826	1675	0.08626106826620965
