peak_0	peak_5	FBgn0051973	2858	FBgn0051973	-13850	FBgn0051973	3760	FBgn0051973	-9545	True
peak_5207	peak_6186	FBgn0053926	1149	FBgn0040305	-2391	FBgn0053926	1076	FBgn0040305	-3589	True
peak_5208	peak_6187	FBgn0053926	887	FBgn0040305	-2695	FBgn0053926	804	FBgn0040305	-3912	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0035996	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0035996	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0035996	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0035996	0	FBgn0266124	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0266124	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0266124	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0266124	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0266124	0	FBgn0266124	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0035997	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0035997	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0035997	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035996	0	FBgn0035997	0	FBgn0266124	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0035996	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0035996	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0035996	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0035996	0	FBgn0266124	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0266124	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0266124	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0266124	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0266124	0	FBgn0266124	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0035997	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0035997	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0035997	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0266124	0	FBgn0035997	0	FBgn0266124	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0035996	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0035996	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0035996	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0035996	0	FBgn0266124	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0266124	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0266124	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0266124	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0266124	0	FBgn0266124	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0035997	0	FBgn0035996	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0035997	0	FBgn0035996	0	FBgn0266124	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0035997	0	FBgn0266124	0	FBgn0035996	0	True
peak_5211	peak_6191	FBgn0035997	0	FBgn0035997	0	FBgn0266124	0	FBgn0266124	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035997	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035997	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035997	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035997	0	FBgn0035998	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035999	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035999	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035999	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035999	0	FBgn0035998	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035998	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035998	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035998	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035997	0	FBgn0035998	0	FBgn0035998	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035997	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035997	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035997	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035997	0	FBgn0035998	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035999	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035999	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035999	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035999	0	FBgn0035998	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035998	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035998	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035998	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035999	0	FBgn0035998	0	FBgn0035998	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035997	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035997	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035997	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035997	0	FBgn0035998	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035999	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035999	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035999	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035999	0	FBgn0035998	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035998	0	FBgn0035997	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035998	0	FBgn0035997	0	FBgn0035998	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035998	0	FBgn0035998	0	FBgn0035997	0	True
peak_5212	peak_6192	FBgn0035998	0	FBgn0035998	0	FBgn0035998	0	FBgn0035998	0	True
peak_5214	peak_6196	FBgn0266101	0	FBgn0266101	0	FBgn0266101	0	FBgn0266101	0	True
peak_5215	peak_6197	FBgn0266101	0	FBgn0266101	0	FBgn0266101	0	FBgn0266101	0	True
peak_5217	peak_6200	FBgn0011327	0	FBgn0011327	0	FBgn0011327	0	FBgn0011327	0	True
peak_5217	peak_6200	FBgn0011327	0	FBgn0011327	0	FBgn0011327	0	FBgn0036004	0	True
peak_5217	peak_6200	FBgn0011327	0	FBgn0011327	0	FBgn0036004	0	FBgn0011327	0	True
peak_5217	peak_6200	FBgn0011327	0	FBgn0011327	0	FBgn0036004	0	FBgn0036004	0	True
peak_5217	peak_6200	FBgn0011327	0	FBgn0036004	0	FBgn0011327	0	FBgn0011327	0	True
peak_5217	peak_6200	FBgn0011327	0	FBgn0036004	0	FBgn0011327	0	FBgn0036004	0	True
peak_5217	peak_6200	FBgn0011327	0	FBgn0036004	0	FBgn0036004	0	FBgn0011327	0	True
peak_5217	peak_6200	FBgn0011327	0	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	True
peak_5217	peak_6200	FBgn0036004	0	FBgn0011327	0	FBgn0011327	0	FBgn0011327	0	True
peak_5217	peak_6200	FBgn0036004	0	FBgn0011327	0	FBgn0011327	0	FBgn0036004	0	True
peak_5217	peak_6200	FBgn0036004	0	FBgn0011327	0	FBgn0036004	0	FBgn0011327	0	True
peak_5217	peak_6200	FBgn0036004	0	FBgn0011327	0	FBgn0036004	0	FBgn0036004	0	True
peak_5217	peak_6200	FBgn0036004	0	FBgn0036004	0	FBgn0011327	0	FBgn0011327	0	True
peak_5217	peak_6200	FBgn0036004	0	FBgn0036004	0	FBgn0011327	0	FBgn0036004	0	True
peak_5217	peak_6200	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	FBgn0011327	0	True
peak_5217	peak_6200	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	True
peak_5218	peak_6201	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	True
peak_5219	peak_6202	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	True
peak_5219	peak_6202	FBgn0036004	0	FBgn0036005	0	FBgn0036004	0	FBgn0036004	0	True
peak_5219	peak_6202	FBgn0036005	0	FBgn0036004	0	FBgn0036004	0	FBgn0036004	0	True
peak_5219	peak_6202	FBgn0036005	0	FBgn0036005	0	FBgn0036004	0	FBgn0036004	0	True
peak_5220	peak_6203	FBgn0036005	0	FBgn0036005	0	FBgn0036005	0	FBgn0036005	0	True
peak_5222	peak_6205	FBgn0036007	805	FBgn0036007	-2131	FBgn0036007	1108	FBgn0036007	-4021	True
peak_5226	peak_6210	FBgn0261555	0	FBgn0261555	0	FBgn0261555	0	FBgn0261555	0	True
peak_5228	peak_6213	FBgn0267348	0	FBgn0267348	0	FBgn0267348	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0267348	0	FBgn0267348	0	FBgn0267348	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0267348	0	FBgn0267348	0	FBgn0267348	0	FBgn0036018	0	True
peak_5229	peak_6214	FBgn0267348	0	FBgn0267348	0	FBgn0036018	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0267348	0	FBgn0267348	0	FBgn0036018	0	FBgn0036018	0	True
peak_5229	peak_6214	FBgn0267348	0	FBgn0036018	0	FBgn0267348	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0267348	0	FBgn0036018	0	FBgn0267348	0	FBgn0036018	0	True
peak_5229	peak_6214	FBgn0267348	0	FBgn0036018	0	FBgn0036018	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0267348	0	FBgn0036018	0	FBgn0036018	0	FBgn0036018	0	True
peak_5229	peak_6214	FBgn0036018	0	FBgn0267348	0	FBgn0267348	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0036018	0	FBgn0267348	0	FBgn0267348	0	FBgn0036018	0	True
peak_5229	peak_6214	FBgn0036018	0	FBgn0267348	0	FBgn0036018	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0036018	0	FBgn0267348	0	FBgn0036018	0	FBgn0036018	0	True
peak_5229	peak_6214	FBgn0036018	0	FBgn0036018	0	FBgn0267348	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0036018	0	FBgn0036018	0	FBgn0267348	0	FBgn0036018	0	True
peak_5229	peak_6214	FBgn0036018	0	FBgn0036018	0	FBgn0036018	0	FBgn0267348	0	True
peak_5229	peak_6214	FBgn0036018	0	FBgn0036018	0	FBgn0036018	0	FBgn0036018	0	True
peak_5230	peak_6215	FBgn0036020	0	FBgn0036020	0	FBgn0036019	0	FBgn0036019	0	True
peak_5230	peak_6215	FBgn0036020	0	FBgn0036020	0	FBgn0036019	0	FBgn0036020	0	True
peak_5230	peak_6215	FBgn0036020	0	FBgn0036020	0	FBgn0036020	0	FBgn0036019	0	True
peak_5230	peak_6215	FBgn0036020	0	FBgn0036020	0	FBgn0036020	0	FBgn0036020	0	True
peak_5232	peak_6219	FBgn0016081	0	FBgn0016081	0	FBgn0016081	0	FBgn0016081	0	True
peak_5232	peak_6219	FBgn0016081	0	FBgn0016081	0	FBgn0016081	0	FBgn0036028	0	True
peak_5232	peak_6219	FBgn0016081	0	FBgn0016081	0	FBgn0036028	0	FBgn0016081	0	True
peak_5232	peak_6219	FBgn0016081	0	FBgn0016081	0	FBgn0036028	0	FBgn0036028	0	True
peak_5232	peak_6219	FBgn0016081	0	FBgn0036028	0	FBgn0016081	0	FBgn0016081	0	True
peak_5232	peak_6219	FBgn0016081	0	FBgn0036028	0	FBgn0016081	0	FBgn0036028	0	True
peak_5232	peak_6219	FBgn0016081	0	FBgn0036028	0	FBgn0036028	0	FBgn0016081	0	True
peak_5232	peak_6219	FBgn0016081	0	FBgn0036028	0	FBgn0036028	0	FBgn0036028	0	True
peak_5232	peak_6219	FBgn0036028	0	FBgn0016081	0	FBgn0016081	0	FBgn0016081	0	True
peak_5232	peak_6219	FBgn0036028	0	FBgn0016081	0	FBgn0016081	0	FBgn0036028	0	True
peak_5232	peak_6219	FBgn0036028	0	FBgn0016081	0	FBgn0036028	0	FBgn0016081	0	True
peak_5232	peak_6219	FBgn0036028	0	FBgn0016081	0	FBgn0036028	0	FBgn0036028	0	True
peak_5232	peak_6219	FBgn0036028	0	FBgn0036028	0	FBgn0016081	0	FBgn0016081	0	True
peak_5232	peak_6219	FBgn0036028	0	FBgn0036028	0	FBgn0016081	0	FBgn0036028	0	True
peak_5232	peak_6219	FBgn0036028	0	FBgn0036028	0	FBgn0036028	0	FBgn0016081	0	True
peak_5232	peak_6219	FBgn0036028	0	FBgn0036028	0	FBgn0036028	0	FBgn0036028	0	True
peak_5233	peak_6220	FBgn0036030	4035	FBgn0036030	-244	FBgn0036030	4026	FBgn0036030	-432	True
peak_5234	peak_6221	FBgn0036030	1238	FBgn0036030	-2803	FBgn0036030	1222	FBgn0036030	-2796	True
peak_5236	peak_6224	FBgn0036030	0	FBgn0036030	0	FBgn0036030	0	FBgn0036030	0	True
peak_5237	peak_6225	FBgn0036030	0	FBgn0036030	0	FBgn0036030	0	FBgn0036030	0	True
peak_5238	peak_6226	FBgn0036030	0	FBgn0036030	0	FBgn0036030	0	FBgn0036030	0	True
peak_5239	peak_6227	FBgn0015321	0	FBgn0015321	0	FBgn0015321	0	FBgn0015321	0	True
peak_5240	peak_6228	FBgn0036032	0	FBgn0036032	0	FBgn0036032	0	FBgn0036032	0	True
peak_5241	peak_6229	FBgn0040475	0	FBgn0040475	0	FBgn0040475	0	FBgn0040475	0	True
peak_5242	peak_6230	FBgn0045823	0	FBgn0045823	0	FBgn0045823	0	FBgn0045823	0	True
peak_5244	peak_6232	FBgn0036038	0	FBgn0036038	0	FBgn0261530	0	FBgn0261530	0	True
peak_5244	peak_6232	FBgn0036038	0	FBgn0036038	0	FBgn0261530	0	FBgn0036038	0	True
peak_5244	peak_6232	FBgn0036038	0	FBgn0036038	0	FBgn0036038	0	FBgn0261530	0	True
peak_5244	peak_6232	FBgn0036038	0	FBgn0036038	0	FBgn0036038	0	FBgn0036038	0	True
peak_5245	peak_6240	FBgn0259163	0	FBgn0259163	0	FBgn0259163	0	FBgn0259163	0	True
peak_5246	peak_6241	FBgn0036043	1158	FBgn0259163	-1780	FBgn0036043	1147	FBgn0259163	-1810	True
peak_5247	peak_6243	FBgn0036043	3401	FBgn0036043	-654	FBgn0036043	3375	FBgn0036043	-2344	True
peak_5248	peak_6244	FBgn0036043	3007	FBgn0036043	-1234	FBgn0036043	2987	FBgn0036043	-2917	True
peak_5249	peak_6245	FBgn0036043	2550	FBgn0036043	-1620	FBgn0036043	2555	FBgn0036043	-3300	True
peak_5250	peak_6248	FBgn0028429	0	FBgn0028429	0	FBgn0028429	0	FBgn0028429	0	True
peak_5252	peak_6251	FBgn0004390	7375	FBgn0004390	-1470	FBgn0004390	7378	FBgn0004390	-1133	True
peak_5253	peak_6252	FBgn0004390	0	FBgn0004390	0	FBgn0004390	0	FBgn0004390	0	True
peak_5254	peak_6254	FBgn0036052	0	FBgn0036052	0	FBgn0036052	0	FBgn0036052	0	True
peak_5258	peak_6257	FBgn0011836	0	FBgn0011836	0	FBgn0011836	0	FBgn0011836	0	True
peak_5258	peak_6257	FBgn0011836	0	FBgn0011836	0	FBgn0011836	0	FBgn0025866	0	True
peak_5258	peak_6257	FBgn0011836	0	FBgn0011836	0	FBgn0025866	0	FBgn0011836	0	True
peak_5258	peak_6257	FBgn0011836	0	FBgn0011836	0	FBgn0025866	0	FBgn0025866	0	True
peak_5258	peak_6257	FBgn0011836	0	FBgn0025866	0	FBgn0011836	0	FBgn0011836	0	True
peak_5258	peak_6257	FBgn0011836	0	FBgn0025866	0	FBgn0011836	0	FBgn0025866	0	True
peak_5258	peak_6257	FBgn0011836	0	FBgn0025866	0	FBgn0025866	0	FBgn0011836	0	True
peak_5258	peak_6257	FBgn0011836	0	FBgn0025866	0	FBgn0025866	0	FBgn0025866	0	True
peak_5258	peak_6257	FBgn0025866	0	FBgn0011836	0	FBgn0011836	0	FBgn0011836	0	True
peak_5258	peak_6257	FBgn0025866	0	FBgn0011836	0	FBgn0011836	0	FBgn0025866	0	True
peak_5258	peak_6257	FBgn0025866	0	FBgn0011836	0	FBgn0025866	0	FBgn0011836	0	True
peak_5258	peak_6257	FBgn0025866	0	FBgn0011836	0	FBgn0025866	0	FBgn0025866	0	True
peak_5258	peak_6257	FBgn0025866	0	FBgn0025866	0	FBgn0011836	0	FBgn0011836	0	True
peak_5258	peak_6257	FBgn0025866	0	FBgn0025866	0	FBgn0011836	0	FBgn0025866	0	True
peak_5258	peak_6257	FBgn0025866	0	FBgn0025866	0	FBgn0025866	0	FBgn0011836	0	True
peak_5258	peak_6257	FBgn0025866	0	FBgn0025866	0	FBgn0025866	0	FBgn0025866	0	True
peak_5259	peak_6258	FBgn0025866	0	FBgn0025866	0	FBgn0025866	0	FBgn0025866	0	True
peak_5261	peak_6260	FBgn0036058	0	FBgn0036058	0	FBgn0036058	0	FBgn0036058	0	True
peak_5261	peak_6260	FBgn0036058	0	FBgn0036058	0	FBgn0036058	0	FBgn0036059	0	True
peak_5261	peak_6260	FBgn0036058	0	FBgn0036058	0	FBgn0036059	0	FBgn0036058	0	True
peak_5261	peak_6260	FBgn0036058	0	FBgn0036058	0	FBgn0036059	0	FBgn0036059	0	True
peak_5262	peak_6261	FBgn0036059	0	FBgn0036059	0	FBgn0036059	0	FBgn0036059	0	True
peak_5263	peak_6262	FBgn0036062	0	FBgn0036062	0	FBgn0036062	0	FBgn0036062	0	True
peak_5263	peak_6262	FBgn0036062	0	FBgn0036062	0	FBgn0036062	0	FBgn0026404	0	True
peak_5263	peak_6262	FBgn0036062	0	FBgn0036062	0	FBgn0026404	0	FBgn0036062	0	True
peak_5263	peak_6262	FBgn0036062	0	FBgn0036062	0	FBgn0026404	0	FBgn0026404	0	True
peak_5263	peak_6262	FBgn0036062	0	FBgn0026404	0	FBgn0036062	0	FBgn0036062	0	True
peak_5263	peak_6262	FBgn0036062	0	FBgn0026404	0	FBgn0036062	0	FBgn0026404	0	True
peak_5263	peak_6262	FBgn0036062	0	FBgn0026404	0	FBgn0026404	0	FBgn0036062	0	True
peak_5263	peak_6262	FBgn0036062	0	FBgn0026404	0	FBgn0026404	0	FBgn0026404	0	True
peak_5263	peak_6262	FBgn0026404	0	FBgn0036062	0	FBgn0036062	0	FBgn0036062	0	True
peak_5263	peak_6262	FBgn0026404	0	FBgn0036062	0	FBgn0036062	0	FBgn0026404	0	True
peak_5263	peak_6262	FBgn0026404	0	FBgn0036062	0	FBgn0026404	0	FBgn0036062	0	True
peak_5263	peak_6262	FBgn0026404	0	FBgn0036062	0	FBgn0026404	0	FBgn0026404	0	True
peak_5263	peak_6262	FBgn0026404	0	FBgn0026404	0	FBgn0036062	0	FBgn0036062	0	True
peak_5263	peak_6262	FBgn0026404	0	FBgn0026404	0	FBgn0036062	0	FBgn0026404	0	True
peak_5263	peak_6262	FBgn0026404	0	FBgn0026404	0	FBgn0026404	0	FBgn0036062	0	True
peak_5263	peak_6262	FBgn0026404	0	FBgn0026404	0	FBgn0026404	0	FBgn0026404	0	True
peak_5264	peak_6263	FBgn0036063	0	FBgn0036063	0	FBgn0036063	0	FBgn0036063	0	True
peak_5265	peak_6265	FBgn0036066	106	FBgn0040823	-11968	FBgn0036066	148	FBgn0040823	-13737	True
peak_5268	peak_6267	FBgn0036075	12465	FBgn0000451	-694	FBgn0040823	3167	FBgn0000451	-474	True
peak_5269	peak_6269	FBgn0052056	0	FBgn0052056	0	FBgn0052056	0	FBgn0052056	0	True
peak_5270	peak_6270	FBgn0036082	90579	FBgn0036080	-47204	FBgn0036082	90030	FBgn0036080	-46543	True
peak_5271	peak_6271	FBgn0036082	87050	FBgn0036080	-50259	FBgn0036082	86672	FBgn0036080	-49588	True
peak_5272	peak_6272	FBgn0036082	80046	FBgn0036080	-56792	FBgn0036082	80102	FBgn0036080	-56513	True
peak_5274	peak_6273	FBgn0036082	60029	FBgn0036080	-77684	FBgn0036082	59997	FBgn0036080	-76437	True
peak_5277	peak_6277	FBgn0036082	48656	FBgn0036080	-89113	FBgn0036082	48590	FBgn0036080	-87818	True
peak_5278	peak_6278	FBgn0036082	20128	FBgn0036080	-117394	FBgn0036082	20258	FBgn0036080	-116118	True
peak_5279	peak_6280	FBgn0036082	4588	FBgn0036080	-132930	FBgn0036082	4301	FBgn0036080	-131743	True
peak_5282	peak_6282	FBgn0011802	3910	FBgn0052058	-20858	FBgn0011802	4284	FBgn0052058	-20565	True
peak_5283	peak_6283	FBgn0011802	0	FBgn0011802	0	FBgn0011802	0	FBgn0011802	0	True
peak_5285	peak_6284	FBgn0052062	20174	FBgn0052062	-3514	FBgn0052062	22227	FBgn0045770	-20809	True
peak_5286	peak_6286	FBgn0052062	0	FBgn0052062	0	FBgn0036085	41690	FBgn0052062	-8046	True
peak_5290	peak_6292	FBgn0000629	2965	FBgn0036089	-2506	FBgn0000629	2964	FBgn0036089	-2541	True
peak_5291	peak_6293	FBgn0000629	0	FBgn0000629	0	FBgn0000629	0	FBgn0000629	0	True
peak_5291	peak_6293	FBgn0000629	0	FBgn0000629	0	FBgn0000629	0	FBgn0036090	0	True
peak_5291	peak_6293	FBgn0000629	0	FBgn0000629	0	FBgn0036090	0	FBgn0000629	0	True
peak_5291	peak_6293	FBgn0000629	0	FBgn0000629	0	FBgn0036090	0	FBgn0036090	0	True
peak_5291	peak_6293	FBgn0000629	0	FBgn0036090	0	FBgn0000629	0	FBgn0000629	0	True
peak_5291	peak_6293	FBgn0000629	0	FBgn0036090	0	FBgn0000629	0	FBgn0036090	0	True
peak_5291	peak_6293	FBgn0000629	0	FBgn0036090	0	FBgn0036090	0	FBgn0000629	0	True
peak_5291	peak_6293	FBgn0000629	0	FBgn0036090	0	FBgn0036090	0	FBgn0036090	0	True
peak_5291	peak_6293	FBgn0036090	0	FBgn0000629	0	FBgn0000629	0	FBgn0000629	0	True
peak_5291	peak_6293	FBgn0036090	0	FBgn0000629	0	FBgn0000629	0	FBgn0036090	0	True
peak_5291	peak_6293	FBgn0036090	0	FBgn0000629	0	FBgn0036090	0	FBgn0000629	0	True
peak_5291	peak_6293	FBgn0036090	0	FBgn0000629	0	FBgn0036090	0	FBgn0036090	0	True
peak_5291	peak_6293	FBgn0036090	0	FBgn0036090	0	FBgn0000629	0	FBgn0000629	0	True
peak_5291	peak_6293	FBgn0036090	0	FBgn0036090	0	FBgn0000629	0	FBgn0036090	0	True
peak_5291	peak_6293	FBgn0036090	0	FBgn0036090	0	FBgn0036090	0	FBgn0000629	0	True
peak_5291	peak_6293	FBgn0036090	0	FBgn0036090	0	FBgn0036090	0	FBgn0036090	0	True
peak_5292	peak_6296	FBgn0052066	659	FBgn0052066	-11211	FBgn0052066	805	FBgn0052066	-11271	True
peak_5295	peak_6299	FBgn0036096	0	FBgn0036096	0	FBgn0036096	0	FBgn0036096	0	True
peak_5296	peak_6300	FBgn0052068	0	FBgn0052068	0	FBgn0052068	0	FBgn0052068	0	True
peak_5297	peak_6301	FBgn0010762	0	FBgn0010762	0	FBgn0010762	0	FBgn0010762	0	True
peak_5298	peak_6302	FBgn0010762	18771	FBgn0010762	-463	FBgn0010762	18600	FBgn0010762	-453	True
peak_5299	peak_6303	FBgn0010762	10471	FBgn0010762	-8727	FBgn0010762	10292	FBgn0010762	-8458	True
peak_5300	peak_6305	FBgn0010762	8812	FBgn0010762	-10513	FBgn0010762	8791	FBgn0010762	-10361	True
peak_5301	peak_6306	FBgn0010762	7872	FBgn0010762	-11238	FBgn0010762	7917	FBgn0010762	-11036	True
peak_5303	peak_6307	FBgn0010762	5968	FBgn0010762	-13468	FBgn0010762	5990	FBgn0010762	-13273	True
peak_5305	peak_6310	FBgn0010762	2119	FBgn0010762	-17038	FBgn0010762	2102	FBgn0010762	-17144	True
peak_5306	peak_6311	FBgn0010762	1427	FBgn0010762	-17679	FBgn0010762	1526	FBgn0010762	-17515	True
peak_5307	peak_6312	FBgn0010762	1041	FBgn0010762	-18349	FBgn0010762	999	FBgn0010762	-18172	True
peak_5308	peak_6313	FBgn0036099	0	FBgn0036099	0	FBgn0036099	0	FBgn0036099	0	True
peak_5309	peak_6315	FBgn0047038	0	FBgn0047038	0	FBgn0047038	0	FBgn0047038	0	True
peak_5310	peak_6316	FBgn0036101	0	FBgn0036101	0	FBgn0036101	0	FBgn0036101	0	True
peak_5311	peak_6317	FBgn0262020	117119	FBgn0036101	-394	FBgn0262020	117592	FBgn0036101	-381	True
peak_5313	peak_6318	FBgn0262020	77079	FBgn0036101	-39866	FBgn0262020	77335	FBgn0036101	-40074	True
peak_5314	peak_6319	FBgn0262020	76050	FBgn0036101	-41415	FBgn0262020	76280	FBgn0036101	-41537	True
peak_5316	peak_6322	FBgn0262020	71727	FBgn0036101	-45891	FBgn0262020	71789	FBgn0036101	-46036	True
peak_5318	peak_6325	FBgn0262020	61157	FBgn0036101	-55424	FBgn0262020	61700	FBgn0036101	-55276	True
peak_5319	peak_6326	FBgn0262020	59679	FBgn0036101	-57572	FBgn0262020	60357	FBgn0036101	-57385	True
peak_5320	peak_6328	FBgn0262020	56763	FBgn0036101	-60340	FBgn0262020	55844	FBgn0036101	-59614	True
peak_5322	peak_6330	FBgn0262020	37738	FBgn0036101	-78402	FBgn0262020	38773	FBgn0036101	-77952	True
peak_5323	peak_6331	FBgn0262020	37303	FBgn0036101	-80309	FBgn0262020	38160	FBgn0036101	-79798	True
