gene	gapped_len	mel_len	sim_len	gap_num	indel_num	indel_mean_len	ungapped_len
FBgn0037229	1027	1000	694	360	10	36	667
FBgn0037230	1052	1000	1052	52	4	13	1000
FBgn0037231	1126	1000	1116	136	13	10.461538461538462	990
FBgn0037232	811	685	809	128	13	9.846153846153847	683
FBgn0037234	1022	1000	1012	32	8	4	990
FBgn0037235	1003	1000	987	19	3	6.333333333333333	984
FBgn0037236	1023	1000	984	62	8	7.75	961
FBgn0037244	1013	1000	988	38	7	5.428571428571429	975
FBgn0037249	799	728	668	202	6	33.666666666666664	597
FBgn0037250	1002	1000	1002	2	1	2	1000
FBgn0037251	1006	1000	994	18	2	9	988
FBgn0037260	1032	1000	1013	51	12	4.25	981
FBgn0037261	1008	1000	978	38	6	6.333333333333333	970
FBgn0037265	745	710	724	56	8	7	689
FBgn0037275	974	968	917	63	12	5.25	911
FBgn0037279	1064	1000	1040	88	16	5.5	976
FBgn0037282	1020	1000	946	94	12	7.833333333333333	926
FBgn0037288	1031	1000	1001	61	9	6.777777777777778	970
FBgn0037290	1035	1000	993	77	11	7	958
FBgn0037295	1000	1000	687	313	12	26.083333333333332	687
FBgn0037296	1014	1000	1013	15	3	5	999
FBgn0037299	1000	1000	91	909	1	909	91
FBgn0037301	1026	1000	996	56	15	3.7333333333333334	970
FBgn0037305	1025	1000	1003	47	7	6.714285714285714	978
FBgn0037307	1068	1000	1014	122	18	6.777777777777778	946
FBgn0037310	1087	1000	1050	124	21	5.904761904761905	963
FBgn0037312	1039	1000	912	166	11	15.090909090909092	873
FBgn0037313	1022	1000	1018	26	9	2.888888888888889	996
FBgn0037315	1000	1000	126	874	2	437	126
FBgn0037322	1005	1000	1004	6	3	2	999
FBgn0037323	1001	1000	985	17	3	5.666666666666667	984
FBgn0037324	1002	1000	959	45	8	5.625	957
FBgn0037325	1018	1000	967	69	10	6.9	949
FBgn0037327	1008	954	938	124	22	5.636363636363637	884
FBgn0037328	1020	1000	999	41	10	4.1	979
FBgn0037329	1019	1000	998	40	9	4.444444444444445	979
FBgn0037330	1021	1000	977	65	14	4.642857142857143	956
FBgn0037332	1060	1000	1010	110	13	8.461538461538462	950
FBgn0037340	1007	1000	993	21	6	3.5	986
FBgn0037341	1000	1000	934	66	4	16.5	934
FBgn0037342	1009	1000	1001	17	6	2.8333333333333335	992
FBgn0037345	1001	1000	685	317	3	105.66666666666667	684
FBgn0037347	1018	1000	1002	34	8	4.25	984
FBgn0037351	1044	1000	1031	57	8	7.125	987
FBgn0037356	1051	1000	1032	70	9	7.777777777777778	981
FBgn0037358	1000	1000	993	7	4	1.75	993
FBgn0037359	1007	1000	998	16	8	2	991
FBgn0037360	1007	1000	957	57	15	3.8	950
FBgn0037363	1006	1000	944	68	8	8.5	938
FBgn0037364	1056	1000	1011	101	15	6.733333333333333	955
FBgn0037365	1011	1000	379	643	7	91.85714285714286	368
FBgn0037369	1009	1000	954	64	7	9.142857142857142	945
FBgn0037370	1018	1000	960	76	9	8.444444444444445	942
FBgn0037371	1010	1000	1006	14	3	4.666666666666667	996
FBgn0037375	1000	1000	983	17	3	5.666666666666667	983
FBgn0037376	1008	1000	1008	8	1	8	1000
FBgn0037378	1001	1000	1001	1	1	1	1000
FBgn0037379	1001	1000	996	6	3	2	995
FBgn0037382	1060	1000	1024	96	12	8	964
FBgn0037383	1031	1000	1031	31	4	7.75	1000
FBgn0037384	1000	1000	1000	0	0	NA	1000
FBgn0037387	1046	1000	996	96	11	8.727272727272727	950
FBgn0037388	820	808	471	361	11	32.81818181818182	459
FBgn0037391	1000	1000	617	383	3	127.66666666666667	617
FBgn0037395	1071	1000	1067	75	15	5	996
FBgn0037396	1077	1000	829	325	14	23.214285714285715	752
FBgn0037398	1035	1000	1018	52	13	4	983
FBgn0037399	1019	1000	738	300	5	60	719
FBgn0037402	1004	1000	955	53	3	17.666666666666668	951
FBgn0037406	1028	1000	998	58	5	11.6	970
FBgn0037408	1005	1000	524	486	7	69.42857142857143	519
FBgn0037409	1024	1000	883	165	12	13.75	859
FBgn0037410	1023	1000	1008	38	6	6.333333333333333	985
FBgn0037411	1004	1000	972	36	5	7.2	968
FBgn0037412	1029	1000	977	81	11	7.363636363636363	948
FBgn0037413	1088	1000	1082	94	5	18.8	994
FBgn0037414	1011	1000	727	295	5	59	716
FBgn0037416	1003	1000	976	30	4	7.5	973
FBgn0037419	1005	1000	940	70	10	7	935
FBgn0037420	1001	1000	975	27	8	3.375	974
FBgn0037421	1064	1000	1042	86	10	8.6	978
FBgn0037424	1033	1000	1031	35	5	7	998
FBgn0037427	885	881	360	529	3	176.33333333333334	356
FBgn0037428	1042	1000	1029	55	6	9.166666666666666	987
FBgn0037429	1010	1000	567	453	4	113.25	557
FBgn0037430	1077	1000	1050	104	7	14.857142857142858	973
FBgn0037435	1040	1000	1018	62	10	6.2	978
FBgn0037436	1092	1000	1024	160	10	16	932
FBgn0037439	1031	1000	964	98	11	8.909090909090908	933
FBgn0037440	1003	1000	836	170	5	34	833
FBgn0037443	1069	1000	1031	107	18	5.944444444444445	962
FBgn0037445	1014	1000	636	392	3	130.66666666666666	622
FBgn0037446	1012	1000	889	135	7	19.285714285714285	877
FBgn0037447	1021	1000	998	44	7	6.285714285714286	977
FBgn0037448	1004	1000	992	16	3	5.333333333333333	988
FBgn0037449	1035	1000	950	120	18	6.666666666666667	915
FBgn0037455	1021	1000	925	117	8	14.625	904
FBgn0037456	1010	1000	491	529	5	105.8	481
FBgn0037461	1007	1000	991	23	4	5.75	984
FBgn0037462	1007	1000	991	23	4	5.75	984
FBgn0037465	1018	1000	1011	25	4	6.25	993
FBgn0037466	1021	1000	1009	33	8	4.125	988
FBgn0037468	1006	1000	982	30	13	2.3076923076923075	976
FBgn0037470	1014	1000	1008	20	8	2.5	994
FBgn0037472	1030	1000	1012	48	6	8	982
FBgn0037475	1002	1000	997	7	3	2.3333333333333335	995
FBgn0037477	1044	1000	1023	65	9	7.222222222222222	979
FBgn0037481	1003	1000	986	20	6	3.3333333333333335	983
FBgn0037482	1018	1000	1003	33	7	4.714285714285714	985
FBgn0037483	1021	1000	1021	21	3	7	1000
FBgn0037486	1021	1000	1003	39	8	4.875	982
FBgn0037487	1052	1000	1026	78	10	7.8	974
FBgn0037488	1000	1000	985	15	2	7.5	985
FBgn0037489	1009	1000	992	26	6	4.333333333333333	983
FBgn0037490	1004	1000	982	26	3	8.666666666666666	978
FBgn0037491	1000	1000	999	1	1	1	999
FBgn0037492	1006	1000	1002	10	4	2.5	996
FBgn0037498	1005	1000	195	815	3	271.6666666666667	190
FBgn0037500	1034	1000	1011	57	9	6.333333333333333	977
FBgn0037501	1076	1000	1026	126	15	8.4	950
FBgn0037503	1013	1000	1007	19	4	4.75	994
FBgn0037512	1020	1000	1001	39	10	3.9	981
FBgn0037513	1050	1000	996	104	10	10.4	946
FBgn0037514	1007	1000	962	52	10	5.2	955
FBgn0037516	1005	1000	989	21	6	3.5	984
FBgn0037517	1009	1000	1009	9	2	4.5	1000
FBgn0037520	1000	1000	972	28	5	5.6	972
FBgn0037521	1009	1000	971	47	11	4.2727272727272725	962
FBgn0037525	1026	1000	1025	27	6	4.5	999
FBgn0037526	1047	1000	1040	54	7	7.714285714285714	993
FBgn0037529	824	765	813	70	9	7.777777777777778	754
FBgn0037530	1011	1000	996	26	6	4.333333333333333	985
FBgn0037531	1024	1000	913	135	6	22.5	889
FBgn0037533	1000	1000	995	5	3	1.6666666666666667	995
FBgn0037535	1018	1000	980	56	9	6.222222222222222	962
FBgn0037536	722	709	705	30	6	5	692
FBgn0037538	1015	1000	998	32	8	4	983
FBgn0037539	1024	1000	1001	47	10	4.7	977
FBgn0037540	1024	1000	1000	48	11	4.363636363636363	976
FBgn0037541	1006	1000	988	24	6	4	982
FBgn0037543	1025	1000	1019	31	7	4.428571428571429	994
FBgn0037544	1015	1000	1014	16	2	8	999
FBgn0037547	1012	1000	961	63	7	9	949
FBgn0037549	1008	1000	1003	13	5	2.6	995
FBgn0037550	1041	1000	1023	59	6	9.833333333333334	982
FBgn0037551	1008	1000	993	23	3	7.666666666666667	985
FBgn0037552	1039	1000	1024	54	13	4.153846153846154	985
FBgn0037555	1041	1000	1011	71	16	4.4375	970
FBgn0037556	1021	1000	1020	22	4	5.5	999
FBgn0037561	1040	1000	1037	43	9	4.777777777777778	997
FBgn0037563	1042	1000	981	103	13	7.923076923076923	939
FBgn0037565	1008	1000	961	55	8	6.875	953
FBgn0037566	1035	1000	987	83	12	6.916666666666667	952
FBgn0037571	1016	1000	1002	30	5	6	986
FBgn0037572	1000	1000	923	77	6	12.833333333333334	923
FBgn0037574	1008	1000	974	42	7	6	966
FBgn0037577	1030	1000	988	72	9	8	958
FBgn0037578	1013	1000	999	27	8	3.375	986
FBgn0037579	1007	1000	1003	11	4	2.75	996
FBgn0037584	1008	1000	748	268	6	44.666666666666664	740
FBgn0037591	1027	1000	1007	47	6	7.833333333333333	980
FBgn0037594	1016	1000	1009	23	5	4.6	993
FBgn0037602	1000	1000	997	3	2	1.5	997
FBgn0037603	1000	1000	1000	0	0	NA	1000
FBgn0037607	771	771	764	7	2	3.5	764
FBgn0037609	1010	1000	1004	16	4	4	994
FBgn0037612	1072	1000	1011	133	16	8.3125	939
FBgn0037613	1036	1000	1026	46	8	5.75	990
FBgn0037614	1002	1000	993	11	3	3.6666666666666665	991
FBgn0037616	1003	1000	974	32	8	4	971
FBgn0037618	830	802	798	60	11	5.454545454545454	770
FBgn0037621	1003	1000	974	32	7	4.571428571428571	971
FBgn0037622	1004	1000	972	36	9	4	968
FBgn0037623	1044	1000	1033	55	6	9.166666666666666	989
FBgn0037624	1007	1000	1001	13	6	2.1666666666666665	994
FBgn0037625	1032	1000	1000	64	7	9.142857142857142	968
FBgn0037626	1046	1000	990	102	10	10.2	944
FBgn0037627	1000	1000	999	1	1	1	999
FBgn0037630	1001	1000	958	44	7	6.285714285714286	957
FBgn0037632	1053	1000	1044	62	5	12.4	991
FBgn0037633	1002	1000	997	7	5	1.4	995
FBgn0037635	1034	1000	1012	56	16	3.5	978
FBgn0037637	1000	1000	982	18	5	3.6	982
FBgn0037638	1013	1000	995	31	6	5.166666666666667	982
FBgn0037643	1006	1000	981	31	8	3.875	975
FBgn0037644	1049	1000	1035	63	9	7	986
FBgn0037647	1027	1000	1018	36	6	6	991
FBgn0037648	1000	1000	995	5	2	2.5	995
FBgn0037650	1030	1000	998	62	11	5.636363636363637	968
FBgn0037652	1014	1000	1014	14	3	4.666666666666667	1000
FBgn0037653	1000	1000	964	36	6	6	964
FBgn0037656	1003	1000	1001	5	4	1.25	998
FBgn0037657	1053	1000	1050	56	6	9.333333333333334	997
FBgn0037659	793	746	778	62	8	7.75	731
FBgn0037660	1000	1000	1000	0	0	NA	1000
FBgn0037661	1000	1000	996	4	1	4	996
FBgn0037662	1078	1000	1068	88	14	6.285714285714286	990
FBgn0037664	1015	1000	995	35	8	4.375	980
FBgn0037669	1082	1000	1071	93	8	11.625	989
FBgn0037670	1082	1000	1079	85	7	12.142857142857142	997
FBgn0037672	1068	1000	1058	78	9	8.666666666666666	990
FBgn0037675	1001	1000	938	64	8	8	937
FBgn0037676	783	764	783	19	3	6.333333333333333	764
FBgn0037678	796	776	794	22	5	4.4	774
FBgn0037679	1017	1000	1015	19	6	3.1666666666666665	998
FBgn0037680	1020	1000	998	42	11	3.8181818181818183	978
FBgn0037683	1020	1000	1006	34	8	4.25	986
FBgn0037685	1007	1000	995	19	5	3.8	988
FBgn0037686	1018	1000	1018	18	3	6	1000
FBgn0037688	1012	1000	1006	18	6	3	994
FBgn0037690	1005	1000	1002	8	6	1.3333333333333333	997
FBgn0037696	1000	1000	963	37	7	5.285714285714286	963
FBgn0037698	1062	1000	1060	64	4	16	998
FBgn0037707	1013	1000	935	91	7	13	922
FBgn0037708	1002	1000	985	19	6	3.1666666666666665	983
FBgn0037709	1002	1000	984	20	7	2.857142857142857	982
FBgn0037710	1010	1000	1007	13	4	3.25	997
FBgn0037715	1002	1000	990	14	4	3.5	988
FBgn0037716	1028	1000	994	62	10	6.2	966
FBgn0037718	916	900	872	60	6	10	856
FBgn0037719	1023	1000	998	48	9	5.333333333333333	975
FBgn0037720	1019	1000	1010	28	4	7	991
FBgn0037721	1001	1000	993	9	3	3	992
FBgn0037722	1001	1000	986	16	6	2.6666666666666665	985
FBgn0037723	1000	1000	996	4	2	2	996
FBgn0037724	1000	1000	994	6	3	2	994
FBgn0037727	1092	1000	1076	108	12	9	984
FBgn0037736	1005	1000	951	59	10	5.9	946
FBgn0037737	1005	1000	954	56	8	7	949
FBgn0037739	1001	1000	995	7	4	1.75	994
FBgn0037742	1003	1000	1001	5	2	2.5	998
FBgn0037747	1000	1000	994	6	2	3	994
FBgn0037753	1045	1000	1023	67	11	6.090909090909091	978
FBgn0037754	1054	1000	1018	90	9	10	964
FBgn0037755	1009	1000	1005	13	5	2.6	996
FBgn0037756	1018	1000	1017	19	5	3.8	999
FBgn0037758	1002	1000	996	8	4	2	994
FBgn0037759	1003	1000	1000	6	4	1.5	997
FBgn0037761	1052	1000	1018	86	13	6.615384615384615	966
FBgn0037765	771	751	767	24	6	4	747
FBgn0037766	1006	1000	517	495	6	82.5	511
FBgn0037770	1017	1000	1005	29	4	7.25	988
FBgn0037772	1000	1000	983	17	4	4.25	983
FBgn0037773	1007	1000	964	50	6	8.333333333333334	957
FBgn0037777	1007	1000	1005	9	3	3	998
FBgn0037778	997	996	997	1	1	1	996
FBgn0037779	1021	1000	1007	35	8	4.375	986
FBgn0037780	1031	1000	1010	52	9	5.777777777777778	979
FBgn0037783	1033	1000	994	72	5	14.4	961
FBgn0037786	1008	1000	1004	12	4	3	996
FBgn0037788	1002	1000	983	21	7	3	981
FBgn0037796	1036	1000	1011	61	8	7.625	975
FBgn0037797	1013	1000	996	30	7	4.285714285714286	983
FBgn0037798	1000	1000	973	27	5	5.4	973
FBgn0037802	1004	1000	995	13	5	2.6	991
FBgn0037807	1044	1000	1028	60	11	5.454545454545454	984
FBgn0037809	1065	1000	1032	98	15	6.533333333333333	967
FBgn0037814	1001	1000	993	9	4	2.25	992
FBgn0037815	1003	1000	999	7	4	1.75	996
FBgn0037816	1051	1000	1032	70	10	7	981
FBgn0037817	1036	1000	1017	55	10	5.5	981
FBgn0037819	1046	1000	1025	67	11	6.090909090909091	979
FBgn0037826	1009	1000	999	19	10	1.9	990
FBgn0037827	1017	1000	1008	26	7	3.7142857142857144	991
FBgn0037828	1015	1000	989	41	8	5.125	974
FBgn0037829	910	862	870	88	10	8.8	822
FBgn0037831	1024	1000	996	52	6	8.666666666666666	972
FBgn0037832	1005	1000	971	39	6	6.5	966
FBgn0037834	1019	1000	1016	22	4	5.5	997
FBgn0037835	1001	1000	987	15	8	1.875	986
FBgn0037837	1000	1000	999	1	1	1	999
FBgn0037838	1000	1000	972	28	4	7	972
FBgn0037841	1014	1000	956	72	12	6	942
FBgn0037842	1017	1000	1013	21	5	4.2	996
FBgn0037843	894	894	894	0	0	NA	894
FBgn0037844	1051	1000	1036	66	8	8.25	985
FBgn0037845	1033	969	1010	87	8	10.875	946
FBgn0037848	1004	1000	981	27	6	4.5	977
FBgn0037849	1040	1000	1013	67	13	5.153846153846154	973
FBgn0037850	688	686	665	25	7	3.5714285714285716	663
FBgn0037855	1000	1000	999	1	1	1	999
FBgn0037857	1007	1000	981	33	5	6.6	974
FBgn0037860	1001	1000	974	28	5	5.6	973
FBgn0037862	1059	1000	1041	77	10	7.7	982
FBgn0037870	1042	1000	996	88	11	8	954
FBgn0037874	1018	1000	1012	24	6	4	994
FBgn0037875	908	830	885	101	18	5.611111111111111	807
FBgn0037876	1029	1000	1025	33	3	11	996
FBgn0037878	780	774	658	128	6	21.333333333333332	652
FBgn0037879	1021	1000	682	360	8	45	661
FBgn0037882	1004	1000	988	20	8	2.5	984
FBgn0037883	1039	1000	1036	42	3	14	997
FBgn0037884	1036	1000	633	439	8	54.875	597
FBgn0037885	1008	1000	994	22	5	4.4	986
FBgn0037890	1000	1000	994	6	5	1.2	994
FBgn0037891	1004	1000	976	32	7	4.571428571428571	972
FBgn0037892	1002	1000	1001	3	3	1	999
FBgn0037894	1003	1000	930	76	6	12.666666666666666	927
FBgn0037895	819	817	801	20	5	4	799
FBgn0037896	1002	1000	990	14	6	2.3333333333333335	988
FBgn0037897	1013	1000	1005	21	7	3	992
FBgn0037899	1006	1000	1006	6	3	2	1000
FBgn0037900	1000	1000	999	1	1	1	999
FBgn0037901	1001	1000	996	6	4	1.5	995
FBgn0037902	1014	1000	1011	17	4	4.25	997
FBgn0037906	1015	1000	992	38	10	3.8	977
FBgn0037908	1016	1000	1013	19	5	3.8	997
FBgn0037910	1046	1000	1034	58	11	5.2727272727272725	988
FBgn0037911	1005	1000	989	21	5	4.2	984
FBgn0037915	1006	1000	945	67	2	33.5	939
FBgn0037916	1000	1000	949	51	2	25.5	949
FBgn0037918	1032	1000	998	66	9	7.333333333333333	966
FBgn0037920	1005	1000	991	19	6	3.1666666666666665	986
FBgn0037922	1011	1000	1000	22	7	3.142857142857143	989
FBgn0037923	1032	1000	1031	33	4	8.25	999
FBgn0037926	1005	1000	978	32	9	3.5555555555555554	973
FBgn0037930	764	758	741	29	7	4.142857142857143	735
FBgn0037933	1001	1000	992	10	5	2	991
FBgn0037937	1013	1000	938	88	12	7.333333333333333	925
FBgn0037939	1017	1000	1015	19	6	3.1666666666666665	998
FBgn0037940	1005	1000	962	48	4	12	957
FBgn0037941	1000	1000	977	23	3	7.666666666666667	977
FBgn0037942	1018	1000	1002	34	7	4.857142857142857	984
FBgn0037943	1035	1000	1023	47	5	9.4	988
FBgn0037944	1000	1000	992	8	3	2.6666666666666665	992
FBgn0037949	1000	1000	996	4	1	4	996
FBgn0037950	1024	1000	1024	24	6	4	1000
FBgn0037955	1020	1000	1006	34	5	6.8	986
FBgn0037956	1037	1000	1018	56	12	4.666666666666667	981
FBgn0037958	1002	1000	995	9	3	3	993
FBgn0037960	1006	1000	969	43	8	5.375	963
FBgn0037962	959	950	952	16	4	4	943
FBgn0037963	1042	1000	1039	45	6	7.5	997
FBgn0037964	1007	1000	987	27	9	3	980
FBgn0037976	1029	1000	879	179	6	29.833333333333332	850
FBgn0037978	1009	1000	961	57	4	14.25	952
FBgn0037979	1009	1000	948	70	5	14	939
FBgn0037980	1000	1000	948	52	2	26	948
FBgn0037981	1028	1000	1004	52	7	7.428571428571429	976
FBgn0037985	1009	1000	973	45	11	4.090909090909091	964
FBgn0037986	1016	1000	1013	19	5	3.8	997
FBgn0037987	1009	1000	983	35	7	5	974
FBgn0037989	1019	1000	1012	26	6	4.333333333333333	993
FBgn0037992	1075	1000	1056	94	8	11.75	981
FBgn0037993	1004	1000	985	23	6	3.8333333333333335	981
FBgn0037994	1055	1000	1053	57	5	11.4	998
FBgn0037995	1002	1000	980	24	5	4.8	978
FBgn0037996	1008	1000	1000	16	4	4	992
FBgn0037997	1029	1000	968	90	10	9	939
FBgn0037999	1015	1000	1008	22	9	2.4444444444444446	993
FBgn0038000	771	756	766	20	8	2.5	751
FBgn0038002	1004	1000	987	21	2	10.5	983
FBgn0038003	1000	1000	994	6	5	1.2	994
FBgn0038007	1005	1000	1002	8	4	2	997
FBgn0038008	1050	1000	1046	54	6	9	996
FBgn0038011	1012	1000	1006	18	6	3	994
FBgn0038016	1016	1000	959	73	8	9.125	943
FBgn0038017	1079	1000	1067	91	14	6.5	988
FBgn0038028	1034	1000	1022	46	7	6.571428571428571	988
FBgn0038029	1008	1000	1002	14	6	2.3333333333333335	994
FBgn0038037	1025	1000	887	163	9	18.11111111111111	862
FBgn0038043	1000	1000	826	174	2	87	826
FBgn0038045	1033	1000	1026	40	7	5.714285714285714	993
FBgn0038046	1003	1000	988	18	7	2.5714285714285716	985
FBgn0038047	1004	1000	1001	7	6	1.1666666666666667	997
FBgn0038049	1002	1000	966	38	6	6.333333333333333	964
FBgn0038056	1001	1000	996	6	3	2	995
FBgn0038057	1025	1000	1018	32	7	4.571428571428571	993
FBgn0038063	1064	1000	1038	90	10	9	974
FBgn0038065	1000	1000	988	12	2	6	988
FBgn0038070	1029	1000	1024	34	8	4.25	995
FBgn0038071	1031	1000	966	96	10	9.6	935
FBgn0038072	1015	1000	1013	17	5	3.4	998
FBgn0038073	1011	1000	999	23	6	3.8333333333333335	988
FBgn0038074	1009	994	997	27	11	2.4545454545454546	982
FBgn0038076	1062	1000	1035	89	9	9.88888888888889	973
FBgn0038078	1012	1000	1005	19	5	3.8	993
FBgn0038079	1014	1000	1012	16	6	2.6666666666666665	998
FBgn0038080	1008	1000	974	42	6	7	966
FBgn0038082	1039	1000	1006	72	7	10.285714285714286	967
FBgn0038083	1004	991	924	93	10	9.3	911
FBgn0038084	1003	1000	966	40	8	5	963
FBgn0038087	671	670	653	19	5	3.8	652
FBgn0038088	1000	1000	993	7	2	3.5	993
FBgn0038089	1000	1000	990	10	3	3.3333333333333335	990
FBgn0038090	1038	1000	1015	61	11	5.545454545454546	977
FBgn0038092	1026	1000	1010	42	6	7	984
FBgn0038095	802	749	747	108	15	7.2	694
FBgn0038098	1001	1000	987	15	3	5	986
FBgn0038099	1015	1000	988	42	7	6	973
FBgn0038102	1000	1000	1000	0	0	NA	1000
FBgn0038105	1016	1000	996	36	5	7.2	980
FBgn0038106	1019	1000	999	39	6	6.5	980
FBgn0038108	1022	1000	1010	34	10	3.4	988
FBgn0038109	1002	1000	1002	2	1	2	1000
FBgn0038110	1009	1000	997	21	6	3.5	988
FBgn0038114	1005	1000	984	26	3	8.666666666666666	979
FBgn0038115	1069	1000	1011	127	18	7.055555555555555	942
FBgn0038118	1005	1000	1005	5	2	2.5	1000
FBgn0038122	1000	1000	734	266	4	66.5	734
FBgn0038123	1018	1000	980	56	7	8	962
FBgn0038124	1018	1000	970	66	3	22	952
FBgn0038125	1045	1000	971	119	5	23.8	926
FBgn0038126	1029	1000	1023	35	8	4.375	994
FBgn0038127	1015	1000	877	153	8	19.125	862
FBgn0038128	1001	1000	963	39	7	5.571428571428571	962
FBgn0038129	1027	1000	1014	40	9	4.444444444444445	987
FBgn0038130	1014	1000	986	42	9	4.666666666666667	972
FBgn0038131	1025	1000	1004	46	8	5.75	979
FBgn0038132	1009	1000	944	74	11	6.7272727272727275	935
FBgn0038133	1001	1000	976	26	8	3.25	975
FBgn0038134	1013	1000	965	61	7	8.714285714285714	952
FBgn0038135	1034	1000	992	76	8	9.5	958
FBgn0038139	1018	1000	1005	31	6	5.166666666666667	987
FBgn0038140	1002	1000	992	12	5	2.4	990
FBgn0038143	1027	1000	994	60	10	6	967
FBgn0038144	1058	1000	1003	113	12	9.416666666666666	945
FBgn0038145	813	762	794	70	6	11.666666666666666	743
FBgn0038146	980	963	957	40	9	4.444444444444445	940
FBgn0038147	1046	1000	1024	68	9	7.555555555555555	978
FBgn0038151	1031	1000	1027	35	8	4.375	996
FBgn0038153	1007	1000	957	57	13	4.384615384615385	950
FBgn0038156	1025	1000	1009	41	4	10.25	984
FBgn0038157	1004	1000	966	42	6	7	962
FBgn0038158	1013	1000	986	40	9	4.444444444444445	973
FBgn0038159	1046	1000	1001	91	12	7.583333333333333	955
FBgn0038160	1037	1000	994	80	9	8.88888888888889	957
FBgn0038161	1042	1000	1026	58	11	5.2727272727272725	984
FBgn0038166	1009	1000	1009	9	1	9	1000
FBgn0038168	1006	1000	968	44	8	5.5	962
FBgn0038170	1003	1000	994	12	5	2.4	991
FBgn0038172	1061	1000	1060	62	14	4.428571428571429	999
FBgn0038173	1053	1000	1051	55	11	5	998
FBgn0038179	1038	1000	1006	70	9	7.777777777777778	968
FBgn0038181	968	966	930	40	7	5.714285714285714	928
FBgn0038183	1015	959	1010	61	12	5.083333333333333	954
FBgn0038186	1000	1000	977	23	5	4.6	977
FBgn0038188	1013	1000	958	68	10	6.8	945
FBgn0038189	1047	1000	999	95	12	7.916666666666667	952
FBgn0038190	1020	1000	991	49	12	4.083333333333333	971
FBgn0038191	1024	1000	609	439	6	73.16666666666667	585
FBgn0038194	1033	1000	921	145	13	11.153846153846153	888
FBgn0038195	976	944	959	49	8	6.125	927
FBgn0038196	1053	1000	958	148	24	6.166666666666667	905
FBgn0038197	1027	1000	1007	47	12	3.9166666666666665	980
FBgn0038198	1015	1000	993	37	10	3.7	978
FBgn0038200	1029	1000	1000	58	7	8.285714285714286	971
FBgn0038201	1002	1000	993	11	5	2.2	991
FBgn0038202	987	964	973	37	13	2.8461538461538463	950
FBgn0038203	1025	1000	1011	39	14	2.7857142857142856	986
FBgn0038205	1003	1000	997	9	6	1.5	994
FBgn0038206	1024	1000	1006	42	6	7	982
FBgn0038207	1023	1000	972	74	10	7.4	949
FBgn0038210	1051	1000	1011	91	12	7.583333333333333	960
FBgn0038213	1004	1000	974	34	9	3.7777777777777777	970
FBgn0038214	1015	1000	994	36	6	6	979
FBgn0038218	1005	1000	1002	8	3	2.6666666666666665	997
FBgn0038219	1024	1000	998	50	5	10	974
FBgn0038221	948	944	917	35	8	4.375	913
FBgn0038223	1008	1000	1008	8	2	4	1000
FBgn0038224	1005	1000	1003	7	2	3.5	998
FBgn0038225	1027	1000	966	88	8	11	939
FBgn0038233	992	984	992	8	4	2	984
FBgn0038234	1003	1000	995	11	3	3.6666666666666665	992
FBgn0038235	1012	1000	974	50	8	6.25	962
FBgn0038236	1017	1000	993	41	11	3.727272727272727	976
FBgn0038238	1026	1000	977	75	10	7.5	951
FBgn0038239	1029	1000	980	78	11	7.090909090909091	951
FBgn0038246	1015	1000	1009	21	8	2.625	994
FBgn0038247	1038	1000	1021	55	10	5.5	983
FBgn0038248	1007	1000	997	17	8	2.125	990
FBgn0038252	1010	1000	1001	19	3	6.333333333333333	991
FBgn0038256	1078	1000	1066	90	16	5.625	988
FBgn0038258	1018	1000	982	54	14	3.857142857142857	964
FBgn0038260	1006	1000	993	19	8	2.375	987
FBgn0038266	1065	1000	1022	108	12	9	957
FBgn0038268	1028	1000	992	64	10	6.4	964
FBgn0038269	1000	1000	884	116	3	38.666666666666664	884
FBgn0038271	1001	1000	1000	2	2	1	999
FBgn0038272	1028	1000	1014	42	12	3.5	986
FBgn0038273	1029	1000	1017	41	12	3.4166666666666665	988
FBgn0038274	1006	1000	768	244	3	81.33333333333333	762
FBgn0038275	1005	1000	930	80	6	13.333333333333334	925
FBgn0038277	1015	1000	948	82	12	6.833333333333333	933
FBgn0038279	1023	1000	985	61	12	5.083333333333333	962
FBgn0038280	1001	1000	988	14	4	3.5	987
FBgn0038281	1000	1000	964	36	4	9	964
FBgn0038282	1028	1000	979	77	7	11	951
FBgn0038286	1005	1000	992	18	5	3.6	987
